Time FPGA: 263.38 ms.
Time CPU: 7.88092 ms.
Error at index 0 ; gold=0; out=0.334622
Error at index 659 ; gold=0; out=0.888539
Error at index 660 ; gold=0; out=0.842812
Error at index 661 ; gold=0; out=0.833488
Error at index 662 ; gold=0; out=0.840055
Error at index 663 ; gold=0; out=0.889594
Error at index 664 ; gold=0; out=0.374581
Error at index 665 ; gold=0; out=0.909531
Error at index 666 ; gold=0; out=0.587782
Error at index 667 ; gold=0; out=0.574497
Error at index 668 ; gold=0; out=0.303954
Error at index 669 ; gold=0; out=0.39385
Error at index 670 ; gold=0; out=0.576423
Error at index 671 ; gold=0; out=0.354399
Error at index 672 ; gold=0; out=0.429136
Error at index 673 ; gold=0; out=0.877744
Error at index 674 ; gold=0; out=0.481316
Error at index 675 ; gold=0; out=0.112122
Error at index 676 ; gold=0; out=0.29913
Error at index 677 ; gold=0; out=0.529614
Error at index 678 ; gold=0; out=0.122281
Error at index 679 ; gold=0; out=0.326285
Error at index 680 ; gold=0; out=0.848035
Error at index 681 ; gold=0; out=0.608525
Error at index 682 ; gold=0; out=0.325614
Error at index 683 ; gold=0; out=0.114164
Error at index 684 ; gold=0; out=0.980609
Error at index 685 ; gold=0; out=0.983365
Error at index 686 ; gold=0; out=0.728327
Error at index 687 ; gold=0; out=0.700226
Error at index 688 ; gold=0; out=0.0872042
Error at index 689 ; gold=0; out=0.40211
Error at index 690 ; gold=0; out=0.588765
Error at index 691 ; gold=0; out=0.930016
Error at index 692 ; gold=0; out=0.235598
Error at index 693 ; gold=0; out=0.42882
Error at index 694 ; gold=0; out=0.81961
Error at index 695 ; gold=0; out=0.610179
Error at index 696 ; gold=0; out=0.338351
Error at index 697 ; gold=0; out=0.407392
Error at index 698 ; gold=0; out=0.184676
Error at index 699 ; gold=0; out=0.642305
Error at index 700 ; gold=0; out=0.801242
Error at index 701 ; gold=0; out=0.761099
Error at index 702 ; gold=0; out=0.996704
Error at index 703 ; gold=0; out=0.230378
Error at index 704 ; gold=0; out=0.638843
Error at index 705 ; gold=0; out=0.47802
Error at index 706 ; gold=0; out=0.3425
Error at index 707 ; gold=0; out=0.937973
Error at index 708 ; gold=0; out=0.0076338
Error at index 709 ; gold=0; out=0.464782
Error at index 710 ; gold=0; out=0.264258
Error at index 711 ; gold=0; out=0.855668
Error at index 712 ; gold=0; out=0.0733067
Error at index 713 ; gold=0; out=0.589872
Error at index 714 ; gold=0; out=0.969832
Error at index 715 ; gold=0; out=0.0539156
Error at index 716 ; gold=0; out=0.573237
Error at index 717 ; gold=0; out=0.698159
Error at index 718 ; gold=0; out=0.754141
Error at index 719 ; gold=0; out=0.660441
Error at index 720 ; gold=0; out=0.100269
Error at index 721 ; gold=0; out=0.342906
Error at index 722 ; gold=0; out=0.590457
Error at index 723 ; gold=0; out=0.335867
Error at index 724 ; gold=0; out=0.771726
Error at index 725 ; gold=0; out=0.410067
Error at index 726 ; gold=0; out=0.946046
Error at index 727 ; gold=0; out=0.110078
Error at index 728 ; gold=0; out=0.817459
Error at index 729 ; gold=0; out=0.130722
Error at index 730 ; gold=0; out=0.752383
Error at index 731 ; gold=0; out=0.6187
Error at index 732 ; gold=0; out=0.891821
Error at index 733 ; gold=0; out=0.749087
Error at index 734 ; gold=0; out=0.849078
Error at index 735 ; gold=0; out=0.530664
Error at index 736 ; gold=0; out=0.227107
Error at index 737 ; gold=0; out=0.191579
Error at index 738 ; gold=0; out=0.468636
Error at index 739 ; gold=0; out=0.23474
Error at index 740 ; gold=0; out=0.656361
Error at index 741 ; gold=0; out=0.732894
Error at index 742 ; gold=0; out=0.0904088
Error at index 743 ; gold=0; out=0.729667
Error at index 744 ; gold=0; out=0.322766
Error at index 745 ; gold=0; out=0.0602408
Error at index 746 ; gold=0; out=0.783583
Error at index 747 ; gold=0; out=0.896003
Error at index 748 ; gold=0; out=0.7584
Error at index 749 ; gold=0; out=0.537724
Error at index 750 ; gold=0; out=0.556444
Error at index 751 ; gold=0; out=0.858669
Error at index 752 ; gold=0; out=0.88063
Error at index 753 ; gold=0; out=0.146901
Error at index 754 ; gold=0; out=0.194536
Error at index 755 ; gold=0; out=0.652357
Error at index 756 ; gold=0; out=0.556968
Error at index 757 ; gold=0; out=0.140582
Error at index 758 ; gold=0; out=0.762434
Error at index 759 ; gold=0; out=0.374426
Error at index 760 ; gold=0; out=0.271304
Error at index 761 ; gold=0; out=0.514817
Error at index 762 ; gold=0; out=0.993127
Error at index 763 ; gold=0; out=0.163125
Error at index 764 ; gold=0; out=0.263904
Error at index 765 ; gold=0; out=0.842205
Error at index 766 ; gold=0; out=0.693789
Error at index 767 ; gold=0; out=0.49101
Error at index 768 ; gold=0; out=0.0337842
Error at index 769 ; gold=0; out=0.162425
Error at index 770 ; gold=0; out=0.725751
Error at index 771 ; gold=0; out=0.690145
Error at index 772 ; gold=0; out=0.89532
Error at index 773 ; gold=0; out=0.816159
Error at index 774 ; gold=0; out=0.419812
Error at index 775 ; gold=0; out=0.218086
Error at index 776 ; gold=0; out=0.8764
Error at index 777 ; gold=0; out=0.203395
Error at index 778 ; gold=0; out=0.114089
Error at index 779 ; gold=0; out=0.6348
Error at index 780 ; gold=0; out=0.74112
Error at index 781 ; gold=0; out=0.670533
Error at index 782 ; gold=0; out=0.493469
Error at index 783 ; gold=0; out=0.62175
Error at index 784 ; gold=0; out=0.817434
Error at index 785 ; gold=0; out=0.688005
Error at index 786 ; gold=0; out=0.274106
Error at index 787 ; gold=0; out=0.374402
Error at index 788 ; gold=0; out=0.828587
Error at index 789 ; gold=0; out=0.0365407
Error at index 790 ; gold=0; out=0.748828
Error at index 791 ; gold=0; out=0.0998906
Error at index 792 ; gold=0; out=0.551358
Error at index 793 ; gold=0; out=0.741955
Error at index 794 ; gold=0; out=0.263016
Error at index 795 ; gold=0; out=0.815261
Error at index 796 ; gold=0; out=0.58416
Error at index 797 ; gold=0; out=0.956805
Error at index 798 ; gold=0; out=0.306272
Error at index 799 ; gold=0; out=0.617945
Error at index 800 ; gold=0; out=0.11923
Error at index 801 ; gold=0; out=0.0320224
Error at index 802 ; gold=0; out=0.308089
Error at index 803 ; gold=0; out=0.0145499
Error at index 804 ; gold=0; out=0.848182
Error at index 805 ; gold=0; out=0.727902
Error at index 806 ; gold=0; out=0.232636
Error at index 807 ; gold=0; out=0.724582
Error at index 808 ; gold=0; out=0.931297
Error at index 809 ; gold=0; out=0.346724
Error at index 810 ; gold=0; out=0.359382
Error at index 811 ; gold=0; out=0.672417
Error at index 812 ; gold=0; out=0.0172572
Error at index 813 ; gold=0; out=0.852851
Error at index 814 ; gold=0; out=0.294166
Error at index 815 ; gold=0; out=0.834691
Error at index 816 ; gold=0; out=0.540855
Error at index 817 ; gold=0; out=0.568273
Error at index 818 ; gold=0; out=0.209093
Error at index 819 ; gold=0; out=0.369442
Error at index 820 ; gold=0; out=0.604813
Error at index 821 ; gold=0; out=0.957921
Error at index 822 ; gold=0; out=0.469332
Error at index 823 ; gold=0; out=0.156171
Error at index 824 ; gold=0; out=0.699876
Error at index 825 ; gold=0; out=0.732348
Error at index 826 ; gold=0; out=0.971432
Error at index 827 ; gold=0; out=0.284036
Error at index 828 ; gold=0; out=0.689153
Error at index 829 ; gold=0; out=0.277704
Error at index 830 ; gold=0; out=0.901981
Error at index 831 ; gold=0; out=0.808383
Error at index 832 ; gold=0; out=0.309727
Error at index 833 ; gold=0; out=0.21007
Error at index 834 ; gold=0; out=0.822933
Error at index 835 ; gold=0; out=0.157908
Error at index 836 ; gold=0; out=0.937972
Error at index 837 ; gold=0; out=0.0555682
Error at index 838 ; gold=0; out=0.88249
Error at index 839 ; gold=0; out=0.869269
Error at index 840 ; gold=0; out=0.402293
Error at index 841 ; gold=0; out=0.241872
Error at index 842 ; gold=0; out=0.541686
Error at index 843 ; gold=0; out=0.41955
Error at index 844 ; gold=0; out=0.0947227
Error at index 845 ; gold=0; out=0.835852
Error at index 846 ; gold=0; out=0.254241
Error at index 847 ; gold=0; out=0.635578
Error at index 848 ; gold=0; out=0.404124
Error at index 849 ; gold=0; out=0.463334
Error at index 850 ; gold=0; out=0.00501958
Error at index 851 ; gold=0; out=0.0089376
Error at index 852 ; gold=0; out=0.421255
Error at index 853 ; gold=0; out=0.474352
Error at index 854 ; gold=0; out=0.165109
Error at index 855 ; gold=0; out=0.121131
Error at index 856 ; gold=0; out=0.2067
Error at index 857 ; gold=0; out=0.136541
Error at index 858 ; gold=0; out=0.405167
Error at index 859 ; gold=0; out=0.895853
Error at index 860 ; gold=0; out=0.414245
Error at index 861 ; gold=0; out=0.307148
Error at index 862 ; gold=0; out=0.704235
Error at index 863 ; gold=0; out=0.723972
Error at index 864 ; gold=0; out=0.517218
Error at index 865 ; gold=0; out=0.527168
Error at index 866 ; gold=0; out=0.88188
Error at index 867 ; gold=0; out=0.45519
Error at index 868 ; gold=0; out=0.582736
Error at index 869 ; gold=0; out=0.76437
Error at index 870 ; gold=0; out=0.324459
Error at index 871 ; gold=0; out=0.985029
Error at index 872 ; gold=0; out=0.00624252
Error at index 873 ; gold=0; out=0.866145
Error at index 874 ; gold=0; out=0.404579
Error at index 875 ; gold=0; out=0.100965
Error at index 876 ; gold=0; out=0.701997
Error at index 877 ; gold=0; out=0.65882
Error at index 878 ; gold=0; out=0.736543
Error at index 879 ; gold=0; out=0.106121
Error at index 880 ; gold=0; out=0.122154
Error at index 881 ; gold=0; out=0.741563
Error at index 882 ; gold=0; out=0.115059
Error at index 883 ; gold=0; out=0.543408
Error at index 884 ; gold=0; out=0.215915
Error at index 885 ; gold=0; out=0.280167
Error at index 886 ; gold=0; out=0.664539
Error at index 887 ; gold=0; out=0.422615
Error at index 888 ; gold=0; out=0.416708
Error at index 889 ; gold=0; out=0.0697057
Error at index 890 ; gold=0; out=0.318467
Error at index 891 ; gold=0; out=0.830953
Error at index 892 ; gold=0; out=0.376854
Error at index 893 ; gold=0; out=0.0227026
Error at index 894 ; gold=0; out=0.554925
Error at index 895 ; gold=0; out=0.894072
Error at index 896 ; gold=0; out=0.549871
Error at index 897 ; gold=0; out=0.436805
Error at index 898 ; gold=0; out=0.349262
Error at index 899 ; gold=0; out=0.132607
Error at index 900 ; gold=0; out=0.201176
Error at index 901 ; gold=0; out=0.673721
Error at index 902 ; gold=0; out=0.117636
Error at index 903 ; gold=0; out=0.207418
Error at index 904 ; gold=0; out=0.539866
Error at index 905 ; gold=0; out=0.522214
Error at index 906 ; gold=0; out=0.308383
Error at index 907 ; gold=0; out=0.241863
Error at index 908 ; gold=0; out=0.181034
Error at index 909 ; gold=0; out=0.0449266
Error at index 910 ; gold=0; out=0.347984
Error at index 911 ; gold=0; out=0.303188
Error at index 912 ; gold=0; out=0.786489
Error at index 913 ; gold=0; out=0.463042
Error at index 914 ; gold=0; out=0.846596
Error at index 915 ; gold=0; out=0.00240392
Error at index 916 ; gold=0; out=0.743209
Error at index 917 ; gold=0; out=0.511135
Error at index 918 ; gold=0; out=0.425019
Error at index 919 ; gold=0; out=0.159917
Error at index 920 ; gold=0; out=0.58084
Error at index 921 ; gold=0; out=0.743486
Error at index 922 ; gold=0; out=0.990871
Error at index 923 ; gold=0; out=0.957694
Error at index 924 ; gold=0; out=0.766188
Error at index 925 ; gold=0; out=0.545796
Error at index 926 ; gold=0; out=0.851766
Error at index 927 ; gold=0; out=0.316059
Error at index 928 ; gold=0; out=0.982601
Error at index 929 ; gold=0; out=0.201028
Error at index 930 ; gold=0; out=0.448666
Error at index 931 ; gold=0; out=0.183777
Error at index 932 ; gold=0; out=0.874749
Error at index 933 ; gold=0; out=0.566301
Error at index 934 ; gold=0; out=0.391195
Error at index 935 ; gold=0; out=0.414615
Error at index 936 ; gold=0; out=0.0885157
Error at index 937 ; gold=0; out=0.699579
Error at index 938 ; gold=0; out=0.656478
Error at index 939 ; gold=0; out=0.26955
Error at index 940 ; gold=0; out=0.744505
Error at index 941 ; gold=0; out=0.00446141
Error at index 942 ; gold=0; out=0.572738
Error at index 943 ; gold=0; out=0.530995
Error at index 944 ; gold=0; out=0.467504
Error at index 945 ; gold=0; out=0.419334
Error at index 946 ; gold=0; out=0.533399
Error at index 947 ; gold=0; out=0.210713
Error at index 948 ; gold=0; out=0.930468
Error at index 949 ; gold=0; out=0.958417
Error at index 950 ; gold=0; out=0.37063
Error at index 951 ; gold=0; out=0.511308
Error at index 952 ; gold=0; out=0.701903
Error at index 953 ; gold=0; out=0.361501
Error at index 954 ; gold=0; out=0.469002
Error at index 955 ; gold=0; out=0.468091
Error at index 956 ; gold=0; out=0.907297
Error at index 957 ; gold=0; out=0.320768
Error at index 958 ; gold=0; out=0.78415
Error at index 959 ; gold=0; out=0.889898
Error at index 960 ; gold=0; out=0.521796
Error at index 961 ; gold=0; out=0.232816
Error at index 962 ; gold=0; out=0.0736752
Error at index 963 ; gold=0; out=0.396545
Error at index 964 ; gold=0; out=0.799117
Error at index 965 ; gold=0; out=0.46487
Error at index 966 ; gold=0; out=0.81116
Error at index 967 ; gold=0; out=0.887633
Error at index 968 ; gold=0; out=0.164449
Error at index 969 ; gold=0; out=0.467637
Error at index 970 ; gold=0; out=0.157183
Error at index 971 ; gold=0; out=0.908955
Error at index 972 ; gold=0; out=0.472099
Error at index 973 ; gold=0; out=0.72992
Error at index 974 ; gold=0; out=0.439949
Error at index 975 ; gold=0; out=0.939602
Error at index 976 ; gold=0; out=0.149254
Error at index 977 ; gold=0; out=0.973348
Error at index 978 ; gold=0; out=0.150315
Error at index 979 ; gold=0; out=0.0797219
Error at index 980 ; gold=0; out=0.931765
Error at index 981 ; gold=0; out=0.520945
Error at index 982 ; gold=0; out=0.59103
Error at index 983 ; gold=0; out=0.633667
Error at index 984 ; gold=0; out=0.882446
Error at index 985 ; gold=0; out=0.0600328
Error at index 986 ; gold=0; out=0.101759
Error at index 987 ; gold=0; out=0.789743
Error at index 988 ; gold=0; out=0.380801
Error at index 989 ; gold=0; out=0.885909
Error at index 990 ; gold=0; out=0.679641
Error at index 991 ; gold=0; out=0.902596
Error at index 992 ; gold=0; out=0.118724
Error at index 993 ; gold=0; out=0.753316
Error at index 994 ; gold=0; out=0.299141
Error at index 995 ; gold=0; out=0.917841
Error at index 996 ; gold=0; out=0.218187
Error at index 997 ; gold=0; out=0.110301
Error at index 998 ; gold=0; out=0.805474
Error at index 999 ; gold=0; out=0.382636
Error at index 1000 ; gold=0; out=0.577938
Error at index 1001 ; gold=0; out=0.962657
Error at index 1002 ; gold=0; out=0.291591
Error at index 1003 ; gold=0; out=0.0500367
Error at index 1004 ; gold=0; out=0.692577
Error at index 1005 ; gold=0; out=0.73154
Error at index 1006 ; gold=0; out=0.989639
Error at index 1007 ; gold=0; out=0.841831
Error at index 1008 ; gold=0; out=0.704887
Error at index 1009 ; gold=0; out=0.139954
Error at index 1010 ; gold=0; out=0.921553
Error at index 1011 ; gold=0; out=0.636652
Error at index 1012 ; gold=0; out=0.660899
Error at index 1013 ; gold=0; out=0.512583
Error at index 1014 ; gold=0; out=0.27032
Error at index 1015 ; gold=0; out=0.543345
Error at index 1016 ; gold=0; out=0.572616
Error at index 1017 ; gold=0; out=0.372078
Error at index 1018 ; gold=0; out=0.333088
Error at index 1019 ; gold=0; out=0.953417
Error at index 1020 ; gold=0; out=0.257987
Error at index 1021 ; gold=0; out=0.0127297
Error at index 1022 ; gold=0; out=0.856013
Error at index 1023 ; gold=0; out=0.376711
Error at index 1024 ; gold=0; out=0.766046
Error at index 1025 ; gold=0; out=0.155154
Error at index 1026 ; gold=0; out=0.294552
Error at index 1027 ; gold=0; out=0.984233
Error at index 1028 ; gold=0; out=0.265455
Error at index 1029 ; gold=0; out=0.100026
Error at index 1030 ; gold=0; out=0.366869
Error at index 1031 ; gold=0; out=0.843393
Error at index 1032 ; gold=0; out=0.0626829
Error at index 1033 ; gold=0; out=0.65846
Error at index 1034 ; gold=0; out=0.893429
Error at index 1035 ; gold=0; out=0.75526
Error at index 1036 ; gold=0; out=0.389999
Error at index 1037 ; gold=0; out=0.883068
Error at index 1038 ; gold=0; out=0.597091
Error at index 1039 ; gold=0; out=0.0948868
Error at index 1040 ; gold=0; out=0.0230222
Error at index 1041 ; gold=0; out=0.518643
Error at index 1042 ; gold=0; out=0.731539
Error at index 1043 ; gold=0; out=0.683921
Error at index 1044 ; gold=0; out=0.0312263
Error at index 1045 ; gold=0; out=0.0018584
Error at index 1046 ; gold=0; out=0.227267
Error at index 1047 ; gold=0; out=0.603842
Error at index 1048 ; gold=0; out=0.373937
Error at index 1049 ; gold=0; out=0.560355
Error at index 1050 ; gold=0; out=0.557259
Error at index 1051 ; gold=0; out=0.631923
Error at index 1052 ; gold=0; out=0.573085
Error at index 1053 ; gold=0; out=0.413272
Error at index 1054 ; gold=0; out=0.00863431
Error at index 1055 ; gold=0; out=0.339131
Error at index 1056 ; gold=0; out=0.568426
Error at index 1057 ; gold=0; out=0.303187
Error at index 1058 ; gold=0; out=0.323364
Error at index 1059 ; gold=0; out=0.833881
Error at index 1060 ; gold=0; out=0.403213
Error at index 1061 ; gold=0; out=0.690233
Error at index 1062 ; gold=0; out=0.677273
Error at index 1063 ; gold=0; out=0.465896
Error at index 1064 ; gold=0; out=0.348693
Error at index 1065 ; gold=0; out=0.570702
Error at index 1066 ; gold=0; out=0.221156
Error at index 1067 ; gold=0; out=0.738693
Error at index 1068 ; gold=0; out=0.453771
Error at index 1069 ; gold=0; out=0.818246
Error at index 1070 ; gold=0; out=0.83358
Error at index 1071 ; gold=0; out=0.476793
Error at index 1072 ; gold=0; out=0.336889
